發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
110,13,03中山區,1,1,4,41,1,121.522897,25.0570922
110,13,03中山區,1,1,4,24,1,121.522897,25.0570922
110,13,07信義區,6,1,4,31,1,121.5690434,25.02541842
110,13,07信義區,6,1,4,33,1,121.5690434,25.02541842
110,14,02萬華區,6,1,4,,11,121.5020682,25.040505
110,14,02萬華區,6,1,4,29,1,121.5020682,25.040505
110,15,07信義區,6,9,4,21,1,121.5593357,25.0328018
110,15,07信義區,6,9,4,32,1,121.5593357,25.0328018
110,16,08士林區,6,9,4,65,1,121.5314796,25.09707619
110,16,08士林區,6,9,4,66,1,121.5314796,25.09707619
110,18,04大安區,6,9,4,27,1,121.5347561,25.02555128
110,18,04大安區,6,9,4,72,1,121.5347561,25.02555128
110,19,05中正區,6,9,4,46,2,121.5113811,25.0280058
110,19,05中正區,6,9,4,45,2,121.5113811,25.0280058
110,19,05中正區,6,9,4,21,10,121.5113811,25.0280058
110,20,06松山區,6,9,4,38,1,121.5783463,25.05114027
110,20,06松山區,6,9,4,45,1,121.5783463,25.05114027
110,21,04大安區,6,2,4,43,2,121.5432788,25.02480241
110,21,04大安區,6,2,4,40,2,121.5432788,25.02480241
110,21,03中山區,6,8,4,36,1,121.5557078,25.08497261
110,21,03中山區,6,8,4,25,1,121.5557078,25.08497261
110,22,08士林區,6,9,4,26,1,121.529946,25.11224171
110,22,08士林區,6,9,4,46,10,121.529946,25.11224171
110,23,06松山區,6,9,4,50,2,121.5690378,25.04933997
110,23,06松山區,6,9,4,61,10,121.5690378,25.04933997
110,8,12內湖區,8,2,4,43,1,121.5703607,25.08047398
110,8,12內湖區,8,2,4,59,1,121.5703607,25.08047398
110,8,07信義區,7,1,4,29,1,121.571965,25.04087614
110,8,07信義區,7,1,4,,,121.571965,25.04087614
110,9,12內湖區,8,7,4,45,1,121.5991566,25.07942117
110,9,12內湖區,8,7,4,,,121.5991566,25.07942117
110,10,09北投區,6,1,4,54,1,121.5116715,25.11974701
110,10,09北投區,6,1,4,78,1,121.5116715,25.11974701
110,10,07信義區,8,1,4,36,1,121.5755008,25.03060847
110,10,07信義區,8,1,4,35,1,121.5755008,25.03060847
110,10,07信義區,8,1,4,5,10,121.5755008,25.03060847
110,11,10文山區,8,9,3,43,2,121.5913142,24.99988249
110,11,10文山區,8,9,3,,,121.5913142,24.99988249
110,11,03中山區,6,2,4,30,1,121.5349858,25.0634432
110,11,03中山區,6,2,4,53,1,121.5349858,25.0634432
110,11,03中山區,6,1,4,25,1,121.5289145,25.05981074
110,11,03中山區,6,1,4,45,1,121.5289145,25.05981074
110,11,11南港區,8,1,4,41,2,121.6074927,25.054496
110,11,11南港區,8,1,4,18,2,121.6074927,25.054496
110,12,12內湖區,7,2,4,57,1,121.6160185,25.07017072
110,12,12內湖區,7,2,4,32,1,121.6160185,25.07017072
110,12,11南港區,7,1,4,35,1,121.6142152,25.0590563
110,12,11南港區,7,1,4,18,1,121.6142152,25.0590563
110,12,09北投區,7,9,4,55,1,121.5601762,25.18280167
110,12,09北投區,7,9,4,38,1,121.5601762,25.18280167
110,12,10文山區,7,22,4,25,2,121.558438,25.00593571
110,12,10文山區,7,22,4,35,2,121.558438,25.00593571
110,13,07信義區,8,9,4,67,1,121.5848621,25.03330276
110,13,07信義區,8,9,4,29,1,121.5848621,25.03330276
110,14,11南港區,8,9,4,52,2,121.5952749,25.05264487
110,14,11南港區,8,9,4,32,2,121.5952749,25.05264487
110,15,12內湖區,7,9,4,55,1,121.6151315,25.06987
110,15,12內湖區,7,9,4,59,1,121.6151315,25.06987
110,15,12內湖區,7,9,4,26,10,121.6151315,25.06987
110,15,12內湖區,7,9,4,61,1,121.6151315,25.06987
110,16,01大同區,8,1,4,63,2,121.5082964,25.05687462
110,16,01大同區,8,1,4,26,2,121.5082964,25.05687462
110,17,12內湖區,8,1,4,27,1,121.5645274,25.08179425
110,17,12內湖區,8,1,4,40,1,121.5645274,25.08179425
110,17,12內湖區,8,1,4,22,10,121.5645274,25.08179425
110,18,04大安區,8,1,4,33,1,121.5461942,25.04359899
110,18,04大安區,8,1,4,57,1,121.5461942,25.04359899
110,18,03中山區,7,2,4,45,1,121.5223357,25.06268616
110,18,03中山區,7,2,4,39,1,121.5223357,25.06268616
110,18,04大安區,6,9,4,19,2,121.5333023,25.01730309
110,18,04大安區,6,9,4,50,2,121.5333023,25.01730309
110,18,04大安區,6,9,4,44,11,121.5333023,25.01730309
110,18,04大安區,6,9,4,,11,121.5333023,25.01730309
110,20,03中山區,7,1,4,22,1,121.522393,25.05210561
110,20,03中山區,7,1,4,33,1,121.522393,25.05210561
110,20,09北投區,8,1,4,31,1,121.5107568,25.11527189
110,20,09北投區,8,1,4,36,1,121.5107568,25.11527189
110,22,03中山區,7,1,4,52,1,121.5255016,25.05488611
110,22,03中山區,7,1,4,19,1,121.5255016,25.05488611
110,22,03中山區,7,1,4,20,10,121.5255016,25.05488611
110,1,07信義區,8,1,4,29,1,121.5802505,25.03996523
110,1,07信義區,8,1,4,35,1,121.5802505,25.03996523
110,6,11南港區,8,1,4,42,1,121.5812384,25.05238862
110,6,11南港區,8,1,4,32,1,121.5812384,25.05238862
110,6,05中正區,8,1,4,34,2,121.5232267,25.04435106
110,6,05中正區,8,1,4,21,2,121.5232267,25.04435106
110,7,02萬華區,8,11,4,25,1,121.497027,25.03991669
110,7,02萬華區,8,11,4,53,1,121.497027,25.03991669
110,7,03中山區,7,9,4,36,1,121.5400442,25.05790565
110,7,03中山區,7,9,4,32,1,121.5400442,25.05790565
110,7,02萬華區,8,11,4,71,2,121.5005649,25.04414374
110,7,02萬華區,8,11,4,32,2,121.5005649,25.04414374
110,7,03中山區,8,9,4,,11,121.5194755,25.06281375
110,7,03中山區,8,9,4,53,1,121.5194755,25.06281375
110,8,05中正區,8,1,4,27,9,121.5083116,25.0355407
110,8,05中正區,8,1,4,34,10,121.5083116,25.0355407
110,8,09北投區,8,22,4,68,1,121.5035279,25.1200299
110,8,12內湖區,7,9,4,30,1,121.5637069,25.08221393
110,8,09北投區,8,22,4,37,1,121.5035279,25.1200299
110,8,12內湖區,7,9,4,27,1,121.5637069,25.08221393
110,8,03中山區,8,1,4,18,1,121.5349825,25.06303365
110,8,03中山區,8,1,4,40,9,121.5349825,25.06303365
110,8,02萬華區,8,9,4,25,2,121.5058821,25.04859854
110,8,02萬華區,8,9,4,50,2,121.5058821,25.04859854
110,9,12內湖區,8,1,4,57,1,121.5846612,25.06273393
110,9,12內湖區,8,1,4,20,1,121.5846612,25.06273393
110,9,12內湖區,8,1,4,61,1,121.5846612,25.06273393
110,9,04大安區,8,1,4,32,1,121.5356972,25.0406294
110,9,04大安區,8,1,4,41,1,121.5356972,25.0406294
110,9,04大安區,8,1,4,3,10,121.5356972,25.0406294
110,10,05中正區,8,9,4,20,2,121.5230381,25.0229648
110,10,05中正區,8,9,4,82,2,121.5230381,25.0229648
110,10,06松山區,8,9,4,33,1,121.563913,25.05876943
110,10,06松山區,8,9,4,52,1,121.563913,25.05876943
110,10,05中正區,8,1,4,29,2,121.5114131,25.02520207
110,10,05中正區,8,1,4,23,2,121.5114131,25.02520207
110,10,05中正區,8,1,4,60,10,121.5114131,25.02520207
110,10,03中山區,7,9,4,44,1,121.5335779,25.0693572
110,10,03中山區,7,9,4,45,1,121.5335779,25.0693572
110,10,03中山區,7,9,4,44,1,121.5335779,25.0693572
110,10,04大安區,8,2,4,26,1,121.5328966,25.03922479
110,10,04大安區,8,2,4,39,1,121.5328966,25.03922479
110,11,09北投區,8,9,4,23,2,121.5108594,25.12543692
110,11,09北投區,8,9,4,68,2,121.5108594,25.12543692
110,12,07信義區,7,9,4,57,1,121.5803682,25.03423707
110,12,07信義區,7,9,4,33,1,121.5803682,25.03423707
110,13,07信義區,8,9,4,41,1,121.5591512,25.0308168
110,13,07信義區,8,9,4,40,1,121.5591512,25.0308168
110,13,04大安區,7,1,4,60,1,121.5216396,25.02825984
110,13,04大安區,7,1,4,18,1,121.5216396,25.02825984
110,14,12內湖區,7,1,4,67,1,121.597701,25.08472403
110,14,12內湖區,7,1,4,35,1,121.597701,25.08472403
110,14,05中正區,7,1,4,51,2,121.5189972,25.02600613
110,14,05中正區,7,1,4,38,2,121.5189972,25.02600613
110,14,05中正區,7,1,4,6,10,121.5189972,25.02600613
110,14,08士林區,7,9,4,21,1,121.5267362,25.12146664
110,14,08士林區,7,9,4,22,1,121.5267362,25.12146664
110,15,12內湖區,6,9,4,64,1,121.5617359,25.08494406
110,15,12內湖區,6,9,4,66,1,121.5617359,25.08494406
110,15,03中山區,7,1,4,65,1,121.5325607,25.06112757
110,15,03中山區,7,1,4,31,1,121.5325607,25.06112757
110,16,07信義區,6,1,4,31,2,121.5754106,25.0433255
110,16,07信義區,6,1,4,48,2,121.5754106,25.0433255
110,16,01大同區,6,1,4,63,1,121.5158793,25.07309817
110,16,01大同區,6,1,4,17,1,121.5158793,25.07309817
110,16,01大同區,6,1,4,56,10,121.5158793,25.07309817
110,17,02萬華區,6,9,4,49,1,121.4949522,25.02798249
110,17,02萬華區,6,9,4,23,1,121.4949522,25.02798249
110,17,02萬華區,6,9,4,64,1,121.4949522,25.02798249
110,17,02萬華區,6,1,4,25,1,121.5061877,25.02078569
110,17,02萬華區,6,1,4,53,1,121.5061877,25.02078569
110,17,07信義區,6,1,4,24,1,121.5683211,25.02849006
110,17,07信義區,6,1,4,36,1,121.5683211,25.02849006
110,17,03中山區,7,2,4,50,1,121.5366773,25.07263433
110,17,03中山區,7,2,4,19,1,121.5366773,25.07263433
110,18,02萬華區,6,9,4,72,1,121.5004431,25.02493545
110,18,02萬華區,6,9,4,39,1,121.5004431,25.02493545
110,18,09北投區,8,1,4,36,1,121.5082955,25.1163318
110,18,09北投區,8,1,4,52,1,121.5082955,25.1163318
110,18,05中正區,6,9,4,24,1,121.5317307,25.01706812
110,18,05中正區,6,9,4,33,1,121.5317307,25.01706812
110,18,02萬華區,7,1,4,22,1,121.4969597,25.0233159
110,18,02萬華區,7,1,4,53,1,121.4969597,25.0233159
110,18,07信義區,6,9,4,64,1,121.5635978,25.03875561
110,18,07信義區,6,9,4,32,1,121.5635978,25.03875561
110,19,12內湖區,6,1,4,43,1,121.5800759,25.0641918
110,19,12內湖區,6,1,4,30,1,121.5800759,25.0641918
110,19,02萬華區,7,11,4,,11,121.4843852,25.03578996
110,19,02萬華區,7,11,4,64,1,121.4843852,25.03578996
110,19,04大安區,6,2,4,60,1,121.523692,25.02705897
110,19,04大安區,6,2,4,48,9,121.523692,25.02705897
110,19,04大安區,6,2,4,40,1,121.523692,25.02705897
110,19,11南港區,6,1,4,22,2,121.6077029,25.05333302
110,19,11南港區,6,1,4,31,2,121.6077029,25.05333302
110,19,11南港區,6,1,4,25,2,121.6077029,25.05333302
110,19,05中正區,8,9,4,,11,121.511188,25.02804663
110,19,05中正區,8,9,4,30,2,121.511188,25.02804663
110,19,06松山區,8,1,4,50,1,121.5442762,25.05767269
110,19,06松山區,8,1,4,24,1,121.5442762,25.05767269
110,19,09北投區,8,9,4,43,1,121.5059842,25.13405033
110,19,09北投區,8,9,4,65,10,121.5059842,25.13405033
110,19,12內湖區,6,1,4,43,1,121.5835198,25.05709943
110,19,12內湖區,6,1,4,21,1,121.5835198,25.05709943
110,19,12內湖區,7,7,4,58,1,121.5902328,25.06455549
110,19,12內湖區,7,7,4,47,1,121.5902328,25.06455549
110,19,10文山區,6,1,4,19,2,121.5540227,24.99988673
110,19,10文山區,6,1,4,49,2,121.5540227,24.99988673
110,19,10文山區,8,9,4,41,2,121.5701535,25.00097728
110,19,10文山區,8,9,4,22,9,121.5701535,25.00097728
110,20,07信義區,7,9,4,58,1,121.5774836,25.0357481
110,20,07信義區,7,9,4,28,11,121.5774836,25.0357481
110,21,04大安區,7,1,4,57,1,121.535943,25.025748
110,21,04大安區,7,1,4,28,1,121.535943,25.025748
110,22,04大安區,8,9,4,19,1,121.5554706,25.03080653
110,22,04大安區,8,9,4,46,1,121.5554706,25.03080653
110,23,03中山區,8,1,4,28,2,121.5207259,25.05766738
110,23,03中山區,8,1,4,39,11,121.5207259,25.05766738
110,23,11南港區,7,2,4,18,1,121.5941769,25.04895486
110,23,11南港區,7,2,4,,,121.5941769,25.04895486
110,23,06松山區,7,1,4,40,8,121.5681832,25.06828592
110,23,06松山區,7,1,4,34,2,121.5681832,25.06828592
110,1,05中正區,8,1,4,27,2,121.5233672,25.03844084
110,1,05中正區,8,1,4,48,2,121.5233672,25.03844084
110,1,05中正區,8,1,4,21,10,121.5233672,25.03844084
110,5,01大同區,8,1,4,42,1,121.5196479,25.055363
110,5,01大同區,8,1,4,42,1,121.5196479,25.055363
110,6,09北投區,6,8,4,20,2,121.5042784,25.1168483
110,6,09北投區,6,8,4,42,2,121.5042784,25.1168483
110,7,11南港區,7,2,4,68,1,121.6167595,25.05511382
110,7,11南港區,7,2,4,21,1,121.6167595,25.05511382
110,7,02萬華區,7,1,4,68,1,121.5017731,25.0383658
110,7,02萬華區,7,1,4,26,1,121.5017731,25.0383658
110,7,04大安區,8,9,4,59,11,121.5433654,25.04175545
110,7,04大安區,8,9,4,36,1,121.5433654,25.04175545
110,8,03中山區,7,1,4,37,1,121.5585368,25.0847462
110,8,03中山區,7,1,4,48,1,121.5585368,25.0847462
110,8,12內湖區,8,2,4,35,11,121.5822647,25.05593509
110,8,12內湖區,8,2,4,44,9,121.5822647,25.05593509
110,8,03中山區,8,9,4,26,10,121.5229294,25.06492264
110,8,03中山區,8,9,4,22,1,121.5229294,25.06492264
110,9,03中山區,8,1,4,43,1,121.5314849,25.05101212
110,9,03中山區,8,1,4,54,1,121.5314849,25.05101212
110,9,03中山區,8,1,4,,11,121.5314849,25.05101212
110,9,03中山區,8,1,4,9,10,121.5314849,25.05101212
110,9,07信義區,6,1,4,40,1,121.5603775,25.0162763
110,9,07信義區,6,1,4,21,1,121.5603775,25.0162763
110,10,03中山區,7,1,4,53,1,121.5407381,25.05983651
110,10,03中山區,7,1,4,23,1,121.5407381,25.05983651
110,10,04大安區,8,1,4,65,1,121.5460262,25.03648419
110,10,04大安區,8,1,4,76,1,121.5460262,25.03648419
110,10,08士林區,8,9,4,40,1,121.5263443,25.1122897
110,10,08士林區,8,9,4,64,1,121.5263443,25.1122897
110,10,09北投區,8,1,4,64,2,121.5168993,25.11538921
110,10,09北投區,8,1,4,45,2,121.5168993,25.11538921
110,11,06松山區,7,9,4,50,1,121.5536856,25.04500148
110,11,06松山區,7,9,4,39,1,121.5536856,25.04500148
110,11,02萬華區,7,8,4,44,1,121.5094193,25.0468068
110,11,02萬華區,7,8,4,46,1,121.5094193,25.0468068
110,11,07信義區,7,1,4,32,1,121.5702104,25.04227193
110,11,07信義區,7,1,4,40,1,121.5702104,25.04227193
110,11,05中正區,8,1,4,64,2,121.5189832,25.0264817
110,11,05中正區,8,1,4,61,2,121.5189832,25.0264817
110,11,05中正區,8,1,4,44,2,121.5189832,25.0264817
110,11,03中山區,6,1,4,44,1,121.5507649,25.08376343
110,11,03中山區,6,1,4,44,1,121.5507649,25.08376343
110,12,04大安區,8,6,4,68,1,121.5541561,25.04434726
110,12,04大安區,8,6,4,24,1,121.5541561,25.04434726
110,12,01大同區,7,2,4,49,2,121.5159748,25.06426474
110,12,01大同區,7,2,4,50,2,121.5159748,25.06426474
110,13,12內湖區,7,9,4,24,1,121.5913684,25.0827266
110,13,12內湖區,7,9,4,22,1,121.5913684,25.0827266
110,15,11南港區,7,2,4,37,1,121.60669,25.05808484
110,15,11南港區,7,2,4,38,1,121.60669,25.05808484
110,15,03中山區,7,9,4,35,1,121.5404495,25.05068357
110,15,03中山區,7,9,4,26,1,121.5404495,25.05068357
110,16,03中山區,8,1,4,60,1,121.5280799,25.04834898
110,16,03中山區,8,1,4,68,10,121.5280799,25.04834898
110,16,05中正區,1,9,4,38,2,121.5101068,25.0476895
110,16,05中正區,1,9,4,32,2,121.5101068,25.0476895
110,16,08士林區,7,9,4,18,1,121.5274806,25.09572442
110,16,08士林區,7,9,4,30,1,121.5274806,25.09572442
110,16,03中山區,6,1,4,73,1,121.5229175,25.06849408
110,16,03中山區,6,1,4,65,1,121.5229175,25.06849408
110,16,10文山區,6,1,4,46,2,121.5562882,25.00364891
110,16,10文山區,6,1,4,27,2,121.5562882,25.00364891
110,17,09北投區,6,1,4,74,1,121.4988101,25.13528348
110,17,09北投區,6,1,4,19,1,121.4988101,25.13528348
110,17,09北投區,7,9,4,42,1,121.514665,25.11539089
110,17,09北投區,7,9,4,34,1,121.514665,25.11539089
110,17,12內湖區,6,9,4,26,1,121.5809084,25.07206898
110,17,12內湖區,6,9,4,65,1,121.5809084,25.07206898
110,17,01大同區,6,1,4,47,1,121.5169733,25.05717394
110,17,01大同區,6,1,4,26,1,121.5169733,25.05717394
110,17,03中山區,6,1,4,21,2,121.5393847,25.04538838
110,17,03中山區,6,1,4,60,2,121.5393847,25.04538838
110,17,03中山區,6,1,4,42,2,121.5393847,25.04538838
110,18,04大安區,7,1,4,55,1,121.5326071,25.03343147
110,18,04大安區,7,1,4,59,1,121.5326071,25.03343147
110,18,04大安區,6,1,4,34,1,121.5296105,25.0283527
110,18,04大安區,6,1,4,27,1,121.5296105,25.0283527
110,18,12內湖區,6,9,4,47,1,121.6188882,25.0697467
110,18,12內湖區,6,9,4,24,1,121.6188882,25.0697467
110,18,12內湖區,6,9,4,25,1,121.6188882,25.0697467
110,19,12內湖區,6,1,4,36,2,121.5761595,25.05292286
110,19,12內湖區,6,1,4,42,10,121.5761595,25.05292286
110,19,10文山區,6,22,4,19,1,121.5589061,24.99700217
110,19,10文山區,6,22,4,40,1,121.5589061,24.99700217
110,19,12內湖區,6,1,4,34,1,121.5760382,25.07806664
110,19,12內湖區,6,1,4,37,1,121.5760382,25.07806664
110,19,07信義區,6,9,4,54,1,121.5660799,25.03995722
110,19,07信義區,6,9,4,27,1,121.5660799,25.03995722
110,20,12內湖區,6,1,4,50,1,121.5941229,25.0696662
110,20,12內湖區,6,1,4,40,1,121.5941229,25.0696662
110,20,10文山區,6,2,4,19,2,121.5585955,25.00672517
110,20,10文山區,6,2,4,56,2,121.5585955,25.00672517
110,20,07信義區,6,9,4,48,1,121.5617475,25.0366638
110,20,07信義區,6,9,4,25,1,121.5617475,25.0366638
110,21,12內湖區,6,9,4,46,1,121.5912202,25.08546301
110,21,12內湖區,6,9,4,16,1,121.5912202,25.08546301
110,21,02萬華區,8,1,4,56,2,121.492151,25.0328353
110,21,02萬華區,8,1,4,30,10,121.492151,25.0328353
110,22,02萬華區,6,1,4,54,2,121.4951245,25.02815905
110,22,02萬華區,6,1,4,34,2,121.4951245,25.02815905
110,5,02萬華區,8,9,4,29,1,121.4981753,25.01892152
110,5,02萬華區,8,9,4,68,1,121.4981753,25.01892152
110,6,10文山區,8,1,4,63,1,121.5620071,24.99476733
110,6,10文山區,8,1,4,43,1,121.5620071,24.99476733
110,7,01大同區,7,11,4,30,2,121.509488,25.06329889
110,7,01大同區,7,11,4,,,121.509488,25.06329889
110,8,12內湖區,8,9,4,22,1,121.6078265,25.06283864
110,8,12內湖區,8,9,4,19,1,121.6078265,25.06283864
110,8,12內湖區,8,9,4,31,1,121.6078265,25.06283864
110,8,12內湖區,8,9,4,43,1,121.6078265,25.06283864
110,8,03中山區,8,2,4,26,11,121.5331376,25.06246585
110,8,03中山區,8,2,4,26,9,121.5331376,25.06246585
110,8,04大安區,7,9,4,22,1,121.5440713,25.02474946
110,8,04大安區,7,9,4,47,1,121.5440713,25.02474946
110,8,06松山區,8,1,4,40,1,121.555364,25.0458869
110,8,06松山區,8,1,4,33,1,121.555364,25.0458869
110,8,05中正區,8,2,4,21,7,121.5137853,25.03302599
110,8,05中正區,8,2,4,21,2,121.5137853,25.03302599
110,8,05中正區,8,2,4,52,2,121.5137853,25.03302599
110,8,06松山區,7,9,4,52,1,121.5684118,25.05933998
110,8,06松山區,7,9,4,71,1,121.5684118,25.05933998
110,9,11南港區,7,9,4,28,1,121.6124303,25.06022883
110,9,11南港區,7,9,4,44,1,121.6124303,25.06022883
110,9,02萬華區,8,2,4,39,1,121.4953656,25.02368334
110,9,02萬華區,8,2,4,28,1,121.4953656,25.02368334
110,9,09北投區,8,1,4,48,1,121.5128081,25.09889132
110,9,09北投區,8,1,4,45,1,121.5128081,25.09889132
110,9,09北投區,8,1,4,36,1,121.5128081,25.09889132
110,9,09北投區,8,1,4,46,1,121.5128081,25.09889132
110,9,09北投區,8,1,4,32,1,121.5128081,25.09889132
110,9,09北投區,8,1,4,11,10,121.5128081,25.09889132
110,9,09北投區,8,1,4,9,10,121.5128081,25.09889132
110,9,09北投區,8,1,4,4,10,121.5128081,25.09889132
110,9,07信義區,8,2,4,45,1,121.5575355,25.0331518
110,9,07信義區,8,2,4,36,1,121.5575355,25.0331518
110,10,06松山區,8,1,4,49,1,121.5564698,25.04653369
110,10,06松山區,8,1,4,21,1,121.5564698,25.04653369
110,10,07信義區,8,2,4,62,1,121.5569239,25.0262361
110,10,07信義區,8,2,4,36,1,121.5569239,25.0262361
110,10,06松山區,8,9,4,51,2,121.5608081,25.0501752
110,10,06松山區,8,9,4,66,2,121.5608081,25.0501752
110,10,07信義區,8,9,4,47,1,121.569515,25.0222628
110,10,07信義區,8,9,4,66,1,121.569515,25.0222628
110,10,12內湖區,8,1,4,61,1,121.5822551,25.05578338
110,10,12內湖區,8,1,4,48,1,121.5822551,25.05578338
110,10,12內湖區,8,1,4,37,1,121.5822551,25.05578338
110,10,12內湖區,8,1,4,66,1,121.5822551,25.05578338
110,11,12內湖區,8,9,4,23,1,121.5756515,25.07755282
110,11,12內湖區,8,9,4,47,1,121.5756515,25.07755282
110,11,05中正區,8,1,4,59,2,121.512845,25.03876941
110,11,05中正區,8,1,4,18,2,121.512845,25.03876941
110,11,05中正區,8,1,4,47,10,121.512845,25.03876941
110,11,01大同區,8,1,4,59,1,121.5066835,25.04998797
110,11,01大同區,8,1,4,32,1,121.5066835,25.04998797
110,12,10文山區,8,1,4,60,9,121.5589184,24.99117691
110,12,10文山區,8,1,4,59,9,121.5589184,24.99117691
110,12,04大安區,8,1,4,34,1,121.5507713,25.03091641
110,12,04大安區,8,1,4,55,1,121.5507713,25.03091641
110,13,05中正區,7,9,4,82,2,121.5179968,25.03948382
110,13,05中正區,7,9,4,60,2,121.5179968,25.03948382
110,13,05中正區,7,9,4,57,10,121.5179968,25.03948382
110,13,01大同區,8,9,4,23,1,121.5152873,25.05792708
110,13,01大同區,8,9,4,37,1,121.5152873,25.05792708
110,13,01大同區,8,9,4,37,10,121.5152873,25.05792708
110,13,03中山區,7,1,4,20,2,121.5443653,25.07982148
110,13,03中山區,7,1,4,51,2,121.5443653,25.07982148
110,13,11南港區,7,2,4,42,2,121.5954214,25.05154409
110,13,11南港區,7,2,4,46,2,121.5954214,25.05154409
110,13,11南港區,7,2,4,13,10,121.5954214,25.05154409
110,13,03中山區,7,9,4,25,1,121.524987,25.05048947
110,13,03中山區,7,9,4,49,1,121.524987,25.05048947
110,14,08士林區,8,1,4,18,1,121.511543,25.09058584
110,14,08士林區,8,1,4,23,1,121.511543,25.09058584
110,14,08士林區,8,1,4,52,1,121.5292079,25.10880627
110,14,08士林區,8,1,4,63,1,121.5292079,25.10880627
110,14,08士林區,8,1,4,60,10,121.5292079,25.10880627
110,14,12內湖區,7,1,4,43,1,121.5788956,25.05827325
110,14,12內湖區,7,1,4,51,1,121.5788956,25.05827325
110,15,04大安區,7,2,4,59,1,121.544518,25.04477912
110,15,04大安區,7,2,4,34,1,121.5533612,25.03422898
110,15,04大安區,7,2,4,57,1,121.5533612,25.03422898
110,15,04大安區,7,2,4,19,1,121.544518,25.04477912
110,15,04大安區,7,2,4,61,1,121.544518,25.04477912
110,15,07信義區,7,9,4,58,1,121.5581742,25.0450837
110,15,07信義區,7,9,4,,,121.5581742,25.0450837
110,16,01大同區,8,1,4,63,2,121.5111398,25.07210963
110,16,01大同區,8,1,4,69,10,121.5111398,25.07210963
110,16,10文山區,6,2,4,60,11,121.5400257,24.99954377
110,16,10文山區,6,2,4,41,1,121.5400257,24.99954377
110,16,03中山區,7,9,4,53,1,121.5228116,25.05853417
110,16,03中山區,7,9,4,23,1,121.5228116,25.05853417
